epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1249.68,1.10225,0.99406,1.12653,0.84468,0.69805,0.79379,0.5592,1.04345,0.85339,1.08402,0.00157925,0.00157925,0.00157925
19,1318.46,1.11044,0.98839,1.12157,0.86957,0.70448,0.80207,0.58214,1.00205,0.82776,1.06956,0.0015545,0.0015545,0.0015545
20,1387.52,1.11283,1.0067,1.12079,0.89319,0.64776,0.7554,0.54875,1.04003,0.92752,1.07831,0.00152975,0.00152975,0.00152975
21,1456.3,1.08026,0.93638,1.08815,0.85419,0.72537,0.82037,0.57496,1.03373,0.85875,1.08233,0.001505,0.001505,0.001505
22,1525.2,1.08236,0.93983,1.10609,0.9174,0.69254,0.80392,0.5881,0.98383,0.89599,1.08153,0.00148025,0.00148025,0.00148025
23,1594.13,1.04382,0.90701,1.08513,0.85548,0.71642,0.80455,0.57541,0.9843,0.82512,1.06243,0.0014555,0.0014555,0.0014555
24,1662.95,1.04219,0.85083,1.08633,0.92353,0.72985,0.82137,0.5847,1.01921,0.80892,1.08533,0.00143075,0.00143075,0.00143075
25,1731.58,1.07607,0.92569,1.09879,0.85702,0.77833,0.85372,0.61909,0.94454,0.76526,1.04296,0.001406,0.001406,0.001406
26,1800.72,1.02131,0.85662,1.09109,0.88622,0.66716,0.79275,0.58757,0.97864,0.83506,1.06088,0.00138125,0.00138125,0.00138125
27,1869.45,1.00279,0.86556,1.07834,0.87421,0.75719,0.83176,0.60513,0.97455,0.75515,1.05977,0.0013565,0.0013565,0.0013565
28,1938.12,0.99753,0.81332,1.07682,0.89286,0.74179,0.83622,0.61145,0.95031,0.75991,1.04394,0.00133175,0.00133175,0.00133175
29,2006.87,0.98172,0.80327,1.06421,0.8745,0.77164,0.85419,0.63043,0.92521,0.71721,1.04453,0.001307,0.001307,0.001307
30,2075.93,0.99866,0.82278,1.0647,0.90173,0.77463,0.85501,0.62507,0.95025,0.70753,1.04313,0.00128225,0.00128225,0.00128225
31,2144.69,0.97467,0.78361,1.06336,0.89107,0.76716,0.84699,0.61483,0.96721,0.71637,1.06783,0.0012575,0.0012575,0.0012575
32,2213.58,0.9888,0.7835,1.04887,0.90584,0.77463,0.85744,0.62863,0.92913,0.68531,1.03124,0.00123275,0.00123275,0.00123275
33,2282.18,0.94752,0.74994,1.04768,0.85118,0.79393,0.85981,0.62781,0.94054,0.71349,1.0312,0.001208,0.001208,0.001208
34,2350.96,0.96532,0.76304,1.05095,0.89893,0.79651,0.86777,0.64248,0.92207,0.69723,1.03335,0.00118325,0.00118325,0.00118325
35,2419.8,0.94395,0.74611,1.04416,0.89062,0.79104,0.86166,0.63183,0.92211,0.6795,1.02217,0.0011585,0.0011585,0.0011585
36,2488.65,0.92916,0.71425,1.04901,0.92899,0.78955,0.87814,0.65216,0.90814,0.66562,1.0265,0.00113375,0.00113375,0.00113375
37,2557.63,0.94175,0.74038,1.04446,0.94762,0.75821,0.8595,0.6517,0.86871,0.67897,1.00868,0.001109,0.001109,0.001109
38,2626.17,0.92604,0.71344,1.03895,0.9019,0.76866,0.85599,0.64001,0.90522,0.69201,1.03244,0.00108425,0.00108425,0.00108425
39,2694.75,0.91494,0.71138,1.028,0.91776,0.78281,0.86924,0.64877,0.88153,0.696,1.01149,0.0010595,0.0010595,0.0010595
40,2763.37,0.97006,0.75416,1.04589,0.92433,0.78391,0.86514,0.64533,0.89457,0.65982,1.01032,0.00103475,0.00103475,0.00103475
41,2831.96,0.90938,0.68389,1.02653,0.88678,0.8,0.86897,0.65183,0.88833,0.68921,1.02202,0.00101,0.00101,0.00101
42,2900.8,0.91097,0.70908,1.0162,0.93535,0.75573,0.86617,0.65539,0.8781,0.66773,1.01289,0.00098525,0.00098525,0.00098525
43,2969.69,0.90327,0.68333,1.01841,0.91227,0.80299,0.87874,0.66201,0.86148,0.63737,1.00389,0.0009605,0.0009605,0.0009605
44,3038.71,0.91109,0.6984,1.01537,0.91521,0.79403,0.87727,0.65239,0.86255,0.6689,1.00407,0.00093575,0.00093575,0.00093575
45,3107.61,0.87727,0.66155,1.01979,0.92467,0.76946,0.86658,0.64813,0.88778,0.65051,1.0062,0.000911,0.000911,0.000911
46,3176.32,0.88503,0.65167,1.00772,0.94586,0.78222,0.88562,0.66454,0.86572,0.6412,1.00481,0.00088625,0.00088625,0.00088625
47,3245.31,0.87937,0.6306,1,0.93743,0.78259,0.87811,0.66885,0.85574,0.6316,1.00043,0.0008615,0.0008615,0.0008615
48,3314.53,0.87639,0.65,1.00184,0.94098,0.78532,0.87723,0.65552,0.8669,0.64457,1.00482,0.00083675,0.00083675,0.00083675
49,3383.06,0.85347,0.61818,1.00349,0.92053,0.78806,0.87627,0.66048,0.88277,0.61854,1.00358,0.000812,0.000812,0.000812
50,3451.78,0.85012,0.6272,0.99989,0.9466,0.79403,0.89074,0.67311,0.85581,0.62732,0.99575,0.00078725,0.00078725,0.00078725
51,3520.95,0.87236,0.65194,1.00516,0.94361,0.79929,0.88951,0.67174,0.85474,0.6152,0.99778,0.0007625,0.0007625,0.0007625
52,3589.82,0.8563,0.6172,0.99506,0.9291,0.81642,0.89441,0.67022,0.84232,0.62105,0.99325,0.00073775,0.00073775,0.00073775
53,3658.42,0.83819,0.60908,0.98861,0.94845,0.78358,0.89453,0.66325,0.87665,0.63168,1.00467,0.000713,0.000713,0.000713
54,3727.21,0.84515,0.58649,0.97609,0.93897,0.80746,0.90495,0.68422,0.83907,0.59331,0.99104,0.00068825,0.00068825,0.00068825
55,3796.16,0.82618,0.59107,0.99735,0.93051,0.80299,0.90741,0.68568,0.8354,0.56246,0.99145,0.0006635,0.0006635,0.0006635
56,3865.16,0.84818,0.60903,0.99334,0.91432,0.78955,0.89794,0.675,0.84865,0.61772,0.99615,0.00063875,0.00063875,0.00063875
57,3933.96,0.84255,0.59235,0.99195,0.95038,0.77189,0.88712,0.67414,0.84421,0.6533,0.99656,0.000614,0.000614,0.000614
58,4002.77,0.82384,0.56709,0.97733,0.94427,0.78393,0.89289,0.67782,0.84192,0.61322,0.99656,0.00058925,0.00058925,0.00058925
59,4071.46,0.81596,0.55638,0.98213,0.947,0.8,0.8944,0.67878,0.82969,0.61613,0.99052,0.0005645,0.0005645,0.0005645
60,4140.16,0.81058,0.54286,0.98226,0.94831,0.78806,0.89311,0.68032,0.82709,0.66139,0.98852,0.00053975,0.00053975,0.00053975
61,4208.92,0.79867,0.54781,0.98831,0.96318,0.76119,0.88921,0.67712,0.82701,0.64464,0.98867,0.000515,0.000515,0.000515
62,4277.7,0.8119,0.54827,0.99275,0.92046,0.77723,0.90252,0.68694,0.82931,0.60491,0.99354,0.00049025,0.00049025,0.00049025
63,4346.7,0.78664,0.55348,0.9712,0.89349,0.78876,0.89189,0.67667,0.8397,0.62774,0.99245,0.0004655,0.0004655,0.0004655
64,4415.43,0.78144,0.52633,0.97432,0.78189,0.83582,0.85701,0.66381,0.80896,0.67844,0.97387,0.00044075,0.00044075,0.00044075
65,4484.21,0.76138,0.5051,0.96231,0.92175,0.78507,0.89425,0.68966,0.81392,0.62058,0.98136,0.000416,0.000416,0.000416
66,4553.03,0.7965,0.53933,0.96102,0.90939,0.80746,0.9007,0.68865,0.81737,0.58788,0.98305,0.00039125,0.00039125,0.00039125
67,4621.7,0.76449,0.51885,0.95185,0.89507,0.77665,0.89014,0.69891,0.78596,0.61702,0.97279,0.0003665,0.0003665,0.0003665
68,4690.62,0.78452,0.5045,0.96406,0.89904,0.77087,0.89285,0.69387,0.79941,0.60633,0.97916,0.00034175,0.00034175,0.00034175
69,4759.27,0.79914,0.54028,0.972,0.82648,0.82537,0.88398,0.68243,0.81402,0.61584,0.9824,0.000317,0.000317,0.000317
70,4828,0.78019,0.5203,0.97329,0.79155,0.85582,0.87724,0.68653,0.79595,0.63755,0.97387,0.00029225,0.00029225,0.00029225
71,4935.76,0.76484,0.47048,0.94069,0.83563,0.83467,0.88954,0.68752,0.79992,0.6237,0.97472,0.0002675,0.0002675,0.0002675
72,5004.22,0.76811,0.46509,0.94281,0.83805,0.82687,0.87569,0.68124,0.78805,0.63532,0.97384,0.00024275,0.00024275,0.00024275
73,5072.45,0.74791,0.45405,0.93511,0.87469,0.82306,0.89787,0.69593,0.79509,0.60041,0.9776,0.000218,0.000218,0.000218
74,5140.72,0.73928,0.4356,0.92392,0.86461,0.81019,0.89291,0.69473,0.78629,0.62738,0.97711,0.00019325,0.00019325,0.00019325
75,5208.99,0.74669,0.44292,0.93593,0.81901,0.86453,0.89414,0.69191,0.79456,0.60365,0.97835,0.0001685,0.0001685,0.0001685
76,5277.25,0.73789,0.43724,0.93546,0.87364,0.84328,0.90657,0.70516,0.78192,0.58023,0.97372,0.00014375,0.00014375,0.00014375
77,5345.88,0.71306,0.42876,0.92282,0.87383,0.85672,0.90886,0.70632,0.78324,0.57239,0.97607,0.000119,0.000119,0.000119
78,5414.42,0.72688,0.42906,0.93283,0.85219,0.86911,0.90885,0.7062,0.77756,0.57904,0.97241,9.425e-05,9.425e-05,9.425e-05
79,5482.55,0.71868,0.4251,0.93202,0.84558,0.87015,0.90408,0.7036,0.77781,0.58917,0.97124,6.95e-05,6.95e-05,6.95e-05
80,5550.75,0.71735,0.41636,0.92153,0.83682,0.86269,0.89917,0.70036,0.78258,0.60341,0.97582,4.475e-05,4.475e-05,4.475e-05
