epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,3678.92,0.83482,0.59669,1.01002,0.93319,0.83396,0.90535,0.68054,0.86559,0.56784,0.99289,0.00063875,0.00063875,0.00063875
57,3744.26,0.82481,0.5513,0.98915,0.94501,0.82077,0.91239,0.67479,0.8885,0.57358,1.00682,0.000614,0.000614,0.000614
58,3810.2,0.84318,0.57794,0.97722,0.94885,0.81642,0.90797,0.67447,0.89766,0.56194,0.98955,0.00058925,0.00058925,0.00058925
59,3875.95,0.79484,0.54201,0.98294,0.92863,0.84925,0.92075,0.68679,0.85999,0.53525,0.99424,0.0005645,0.0005645,0.0005645
60,3941.58,0.79981,0.52829,0.96958,0.93674,0.8399,0.92044,0.69124,0.8527,0.53173,0.99569,0.00053975,0.00053975,0.00053975
61,4007.27,0.80232,0.54043,0.99236,0.93525,0.84776,0.92605,0.69688,0.83186,0.52271,0.98912,0.000515,0.000515,0.000515
62,4072.92,0.8049,0.52265,0.98566,0.95067,0.83416,0.92465,0.69165,0.85211,0.52635,0.9958,0.00049025,0.00049025,0.00049025
63,4138.46,0.79769,0.565,0.99216,0.92612,0.84188,0.9162,0.69652,0.84509,0.523,0.99702,0.0004655,0.0004655,0.0004655
64,4204.02,0.80608,0.53728,0.98219,0.93889,0.84627,0.91857,0.68673,0.84884,0.54048,0.99532,0.00044075,0.00044075,0.00044075
65,4269.42,0.7693,0.52111,0.97207,0.94687,0.84179,0.92193,0.69897,0.84059,0.53162,0.99573,0.000416,0.000416,0.000416
66,4335.16,0.77909,0.51805,0.96598,0.96008,0.84179,0.9238,0.6982,0.847,0.50777,0.99676,0.00039125,0.00039125,0.00039125
67,4400.77,0.78559,0.51361,0.9756,0.9309,0.84456,0.92216,0.70031,0.82685,0.50684,0.98119,0.0003665,0.0003665,0.0003665
68,4466.56,0.77457,0.50138,0.96019,0.96367,0.83582,0.9242,0.69846,0.83723,0.50207,0.98606,0.00034175,0.00034175,0.00034175
69,4531.99,0.77506,0.4941,0.9699,0.9543,0.84143,0.92061,0.6977,0.84469,0.49137,0.98376,0.000317,0.000317,0.000317
70,4597.58,0.75481,0.48192,0.95815,0.95056,0.84179,0.9212,0.69902,0.83645,0.50486,0.98199,0.00029225,0.00029225,0.00029225
71,4708.62,0.76403,0.4651,0.95721,0.95285,0.8403,0.921,0.70274,0.83165,0.50364,0.96592,0.0002675,0.0002675,0.0002675
72,4774.05,0.76205,0.46138,0.95197,0.94537,0.85229,0.92302,0.70581,0.81778,0.48158,0.95749,0.00024275,0.00024275,0.00024275
73,4839.37,0.74676,0.44873,0.94914,0.9362,0.86716,0.93497,0.7071,0.82591,0.48523,0.96198,0.000218,0.000218,0.000218
74,4904.97,0.74895,0.4365,0.94075,0.93865,0.86776,0.93382,0.71261,0.83064,0.4753,0.96658,0.00019325,0.00019325,0.00019325
75,4970.39,0.73359,0.44108,0.94666,0.95924,0.84627,0.93138,0.70825,0.82475,0.48089,0.97807,0.0001685,0.0001685,0.0001685
76,5035.71,0.72424,0.42848,0.94038,0.96521,0.85075,0.93266,0.71109,0.82325,0.46908,0.96868,0.00014375,0.00014375,0.00014375
77,5101.01,0.7158,0.42331,0.93602,0.9442,0.8587,0.93511,0.71533,0.81612,0.46007,0.97306,0.000119,0.000119,0.000119
78,5166.42,0.72751,0.41628,0.93207,0.94857,0.85821,0.93548,0.71541,0.8105,0.46478,0.96315,9.425e-05,9.425e-05,9.425e-05
79,5231.94,0.72284,0.40721,0.93928,0.95651,0.85352,0.93504,0.7171,0.80628,0.45452,0.96479,6.95e-05,6.95e-05,6.95e-05
80,5297.33,0.71217,0.40882,0.93067,0.94338,0.86418,0.93437,0.71754,0.80422,0.44881,0.95844,4.475e-05,4.475e-05,4.475e-05
